"sample"	"feature"	"value"	"view"
"FD21774628"	"FLCNCPDM_05020"	0	"vir"
"FD21774628"	"FLCNCPDM_05022"	0	"vir"
"FD21774628"	"FLCNCPDM_05023"	0	"vir"
"FD21774628"	"FLCNCPDM_05025"	0	"vir"
"FD21774628"	"FLCNCPDM_05026"	0	"vir"
"FD21774628"	"FLCNCPDM_05027"	0	"vir"
"FD21774628"	"FLCNCPDM_05028"	3.36605144894427	"vir"
"FD21774628"	"FLCNCPDM_05030"	2.84314513679157	"vir"
"FD21774628"	"FLCNCPDM_05033"	4.02119689667523	"vir"
"FD21774628"	"FLCNCPDM_05034"	3.71975853226369	"vir"
"FD21774628"	"FLCNCPDM_05035"	0	"vir"
"FD21774628"	"FLCNCPDM_05036"	3.52322528168932	"vir"
"FD21774628"	"FLCNCPDM_05037"	3.61046296033826	"vir"
"FD21774628"	"FLCNCPDM_05038"	3.04040676705836	"vir"
"FD21774628"	"FLCNCPDM_05039"	3.76708386106669	"vir"
"FD21774628"	"FLCNCPDM_05040"	3.1652465646805	"vir"
"FD21774628"	"FLCNCPDM_05041"	3.81332154889237	"vir"
"FD21774628"	"FLCNCPDM_05042"	3.79371312974872	"vir"
"FD21774628"	"FLCNCPDM_05043"	3.62920789670156	"vir"
"FD21774628"	"FLCNCPDM_05045"	3.52668478068087	"vir"
"FD21774628"	"FLCNCPDM_05046"	3.64216987398068	"vir"
"FD21774628"	"FLCNCPDM_05047"	3.08086038745119	"vir"
"FD21774628"	"FLCNCPDM_05048"	2.88583868665922	"vir"
"FD21774628"	"FLCNCPDM_05049"	3.48632474694735	"vir"
"FD21774628"	"FLCNCPDM_05050"	3.23269932187303	"vir"
"FD21774628"	"FLCNCPDM_05051"	3.41101708944829	"vir"
"FD21774628"	"FLCNCPDM_05062"	3.43544523873866	"vir"
"FD21774628"	"FLCNCPDM_05063"	0	"vir"
"FD21774628"	"FLCNCPDM_05064"	3.01487664440069	"vir"
"FD21774628"	"FLCNCPDM_05065"	2.5224045872619	"vir"
"FD21774628"	"FLCNCPDM_05066"	3.75242164908178	"vir"
"FD21774628"	"FLCNCPDM_05067"	0	"vir"
"FD21774628"	"FLCNCPDM_05068"	2.949647079821	"vir"
"FD21774628"	"FLCNCPDM_05069"	0	"vir"
"FD21774628"	"FLCNCPDM_05070"	0	"vir"
"FD21774628"	"FLCNCPDM_05071"	3.05602460002069	"vir"
"FD21774628"	"FLCNCPDM_05072"	2.9907669450378	"vir"
"FD21774628"	"FLCNCPDM_05073"	0	"vir"
"FD21774628"	"FLCNCPDM_05074"	3.39484300955912	"vir"
"FD21774628"	"FLCNCPDM_05075"	4.3929165649282	"vir"
"FD21774628"	"FLCNCPDM_05076"	3.94461494077045	"vir"
"FD21774628"	"FLCNCPDM_05077"	0	"vir"
"FD21774628"	"FLCNCPDM_05078"	0	"vir"
"FD21774628"	"FLCNCPDM_05080"	3.0274537806911	"vir"
"FD21774628"	"FLCNCPDM_05082"	2.98494339629461	"vir"
"FD21774628"	"FLCNCPDM_05083"	2.81980840252347	"vir"
"FD21774628"	"FLCNCPDM_05084"	0	"vir"
"FD21774628"	"FLCNCPDM_05085"	2.97352592409346	"vir"
"FD21774628"	"FLCNCPDM_05087"	2.78472139245212	"vir"
"FD21774628"	"FLCNCPDM_05095"	0	"vir"
"FD21774628"	"FLCNCPDM_05096"	3.75129234391103	"vir"
"FD21774628"	"FLCNCPDM_05097"	0	"vir"
"FD21774628"	"FLCNCPDM_05098"	4.03029154405752	"vir"
"FD21774628"	"FLCNCPDM_05099"	3.44893207858317	"vir"
"FD21774628"	"FLCNCPDM_05100"	0	"vir"
"FD21774628"	"FLCNCPDM_05101"	3.37543796670538	"vir"
"FD21774628"	"FLCNCPDM_05102"	0	"vir"
"FD21774628"	"FLCNCPDM_05106"	2.70055325623418	"vir"
"FD21774628"	"FLCNCPDM_05109"	0	"vir"
"FD21774628"	"FLCNCPDM_05112"	3.34123886240301	"vir"
"FD21774628"	"FLCNCPDM_05113"	0	"vir"
"FD21774628"	"FLCNCPDM_05114"	3.1652465646805	"vir"
"FD21774628"	"FLCNCPDM_05116"	3.59840144875083	"vir"
"FD21774628"	"FLCNCPDM_05120"	3.02111959831219	"vir"
"FD21774628"	"FLCNCPDM_05122"	0	"vir"
"FD21774628"	"FLCNCPDM_05123"	0	"vir"
"FD21774628"	"FLCNCPDM_05124"	0	"vir"
"FD21774628"	"FLCNCPDM_05125"	3.28286433745985	"vir"
"FD21774628"	"FLCNCPDM_05126"	3.03794841694303	"vir"
"FD21774628"	"FLCNCPDM_05127"	0	"vir"
"FD21774628"	"FLCNCPDM_05128"	0	"vir"
"FD21774628"	"FLCNCPDM_05131"	0	"vir"
"FD21774628"	"FLCNCPDM_05132"	0	"vir"
"FD21774628"	"FLCNCPDM_05133"	3.7122204095211	"vir"
"FD21774628"	"FLCNCPDM_05134"	2.54273791116377	"vir"
"FD21774628"	"FLCNCPDM_05135"	3.59925195856419	"vir"
"FD21774628"	"FLCNCPDM_05137"	0	"vir"
"FD21774628"	"FLCNCPDM_05138"	0	"vir"
"FD21774628"	"FLCNCPDM_05139"	0	"vir"
"FD21774628"	"FLCNCPDM_05140"	3.01487664440069	"vir"
"FD21774628"	"FLCNCPDM_05141"	3.49796497850518	"vir"
"FD21774628"	"FLCNCPDM_05142"	0	"vir"
"FD21774628"	"FLCNCPDM_05143"	3.2550304033899	"vir"
"FD21774628"	"FLCNCPDM_05144"	3.06753502984298	"vir"
"FD21774628"	"FLCNCPDM_05145"	3.5053685774026	"vir"
"FD21774628"	"FLCNCPDM_05148"	2.86670928576918	"vir"
"FD21774628"	"FLCNCPDM_05149"	0	"vir"
"FD21774628"	"FLCNCPDM_05150"	0	"vir"
"FD21774628"	"FLCNCPDM_05151"	0	"vir"
"FD21774628"	"FLCNCPDM_05152"	3.10976971452738	"vir"
"FD21774628"	"FLCNCPDM_05153"	0	"vir"
"FD21774628"	"FLCNCPDM_05155"	3.36837911144508	"vir"
"FD21774628"	"FLCNCPDM_05156"	3.01025273642314	"vir"
"FD21774628"	"FLCNCPDM_05157"	3.16088475788028	"vir"
"FD21774628"	"FLCNCPDM_05158"	0	"vir"
"FD21774628"	"FLCNCPDM_05159"	0	"vir"
"FD21774628"	"FLCNCPDM_05160"	3.38503202650211	"vir"
"FD21774628"	"FLCNCPDM_05161"	2.95966450711407	"vir"
"FD21774628"	"FLCNCPDM_05167"	0	"vir"
"FD21774628"	"FLCNCPDM_05168"	2.96377657741497	"vir"
"FD21774628"	"FLCNCPDM_05169"	3.26503003753728	"vir"
"FD21774628"	"FLCNCPDM_05170"	2.6938564686631	"vir"
"FD21774628"	"FLCNCPDM_05176"	3.21636610258829	"vir"
"FD21774628"	"FLCNCPDM_05177"	0	"vir"
"FD21774628"	"FLCNCPDM_05184"	0	"vir"
"FD21774628"	"FLCNCPDM_05186"	3.2314208526679	"vir"
"FD21774628"	"FLCNCPDM_05187"	2.70507608203117	"vir"
"FD21774628"	"FLCNCPDM_05188"	0	"vir"
"FD21774628"	"FLCNCPDM_05189"	0	"vir"
"FD21774628"	"FLCNCPDM_05190"	3.37013308929826	"vir"
"FD21774628"	"FLCNCPDM_05191"	3.83842851937122	"vir"
"FD21774628"	"FLCNCPDM_05192"	3.43442494460742	"vir"
"FD21774628"	"FLCNCPDM_05194"	0	"vir"
"FD21774628"	"FLCNCPDM_05195"	2.99666980964503	"vir"
"FD21774628"	"FLCNCPDM_05198"	0	"vir"
"FD21774628"	"FLCNCPDM_05199"	0	"vir"
"FD21774628"	"FLCNCPDM_05201"	3.32668689015914	"vir"
"FD21774628"	"FLCNCPDM_05203"	0	"vir"
"FD21774628"	"FLCNCPDM_05204"	2.79860495208601	"vir"
"FD21774628"	"FLCNCPDM_05205"	0	"vir"
"FD21774628"	"FLCNCPDM_05216"	0	"vir"
"FD21774628"	"FLCNCPDM_05217"	3.30649325124889	"vir"
"FD21774628"	"FLCNCPDM_05221"	3.42038711622885	"vir"
"FD21774628"	"FLCNCPDM_05222"	2.76600340925948	"vir"
"FD21774628"	"FLCNCPDM_05225"	3.44808990594978	"vir"
"FD21774628"	"FLCNCPDM_05226"	0	"vir"
"FD21774628"	"FLCNCPDM_05227"	0	"vir"
"FD21774628"	"FLCNCPDM_05229"	2.79672788216559	"vir"
"FD21774628"	"FLCNCPDM_05231"	3.17231800479492	"vir"
"FD21774628"	"FLCNCPDM_05238"	3.43646793718326	"vir"
"FD21774628"	"FLCNCPDM_05239"	0	"vir"
"FD21774628"	"FLCNCPDM_05240"	3.03146016807279	"vir"
"FD21774628"	"FLCNCPDM_05242"	2.90948185337874	"vir"
"FD21774628"	"FLCNCPDM_05244"	2.83590858673566	"vir"
"FD21774628"	"FLCNCPDM_05245"	2.3835099266061	"vir"
"FD21774628"	"FLCNCPDM_05251"	3.20540831126519	"vir"
"FD21774628"	"FLCNCPDM_05252"	3.74988483101753	"vir"
"FD21774628"	"FLCNCPDM_05255"	0	"vir"
"FD21774628"	"FLCNCPDM_05256"	3.10688627488999	"vir"
"FD21774628"	"FLCNCPDM_05259"	3.24437833278133	"vir"
"FD21774628"	"FLCNCPDM_05262"	0	"vir"
"FD21774628"	"FLCNCPDM_05263"	0	"vir"
"FD21774628"	"FLCNCPDM_05266"	2.87336479248983	"vir"
"FD21774628"	"FLCNCPDM_05268"	0	"vir"
"FD21774628"	"FLCNCPDM_05269"	2.70055325623418	"vir"
"FD21774628"	"FLCNCPDM_05270"	2.70735535251754	"vir"
"FD21774628"	"FLCNCPDM_05271"	2.7276288570202	"vir"
"FD21774628"	"FLCNCPDM_05277"	2.78381146393071	"vir"
"FD21774628"	"FLCNCPDM_05279"	0	"vir"
"FD21774628"	"FLCNCPDM_05280"	0	"vir"
"FD21774628"	"FLCNCPDM_05283"	0	"vir"
"FD21774628"	"FLCNCPDM_05284"	3.40870585699807	"vir"
"FD21774628"	"FLCNCPDM_05286"	3.06870306081961	"vir"
"FD21774628"	"FLCNCPDM_05288"	3.24437833278133	"vir"
"FD21774628"	"FLCNCPDM_05289"	2.71737336158674	"vir"
"FD21774628"	"FLCNCPDM_05292"	3.15442321317472	"vir"
"FD21774628"	"FLCNCPDM_05293"	2.88468973538627	"vir"
"FD21774628"	"FLCNCPDM_05301"	2.79672788216559	"vir"
"FD21774628"	"FLCNCPDM_05302"	2.95424174985761	"vir"
"FD21774628"	"FLCNCPDM_05303"	0	"vir"
"FD21774628"	"FLCNCPDM_05308"	0	"vir"
"FD21774628"	"FLCNCPDM_05309"	2.82079731426232	"vir"
"FD21774628"	"FLCNCPDM_05310"	3.14595490255983	"vir"
"FD21774628"	"FLCNCPDM_05311"	0	"vir"
"FD21774628"	"FLCNCPDM_05314"	3.14595490255983	"vir"
"FD21774628"	"FLCNCPDM_05318"	2.96515598444385	"vir"
"FD21774628"	"FLCNCPDM_05329"	3.02427511971733	"vir"
"FD21774628"	"FLCNCPDM_05333"	3.08418095227891	"vir"
"FD21774628"	"FLCNCPDM_05337"	3.26872418376689	"vir"
"FD21774628"	"FLCNCPDM_05342"	0	"vir"
"FD21774628"	"FLCNCPDM_05346"	3.40108945938079	"vir"
"FD21774628"	"FLCNCPDM_05347"	0	"vir"
"FD21774628"	"FLCNCPDM_05352"	3.48403370004696	"vir"
"FD21774628"	"FLCNCPDM_05353"	3.59445428984322	"vir"
"FD21774628"	"FLCNCPDM_05354"	0	"vir"
"FD21774628"	"FLCNCPDM_05357"	2.94888601582444	"vir"
"FD21774628"	"FLCNCPDM_05358"	0	"vir"
"FD21774628"	"FLCNCPDM_05359"	0	"vir"
"FD21774628"	"FLCNCPDM_05363"	0	"vir"
"FD21774628"	"FLCNCPDM_05364"	2.98494339629461	"vir"
"FD21774628"	"FLCNCPDM_05365"	4.02496321067063	"vir"
"FD21774628"	"FLCNCPDM_05367"	0	"vir"
"FD21774628"	"FLCNCPDM_05368"	2.98784538946772	"vir"
"FD21774628"	"FLCNCPDM_05372"	3.2886520172672	"vir"
"FD21774628"	"FLCNCPDM_05374"	2.99666980964503	"vir"
"FD21774628"	"FLCNCPDM_05380"	0	"vir"
"FD21774628"	"FLCNCPDM_05383"	3.82319080285613	"vir"
"FD21774628"	"FLCNCPDM_05384"	0	"vir"
"FD21774628"	"FLCNCPDM_05392"	3.34453999829204	"vir"
"FD21774628"	"FLCNCPDM_05405"	0	"vir"
"FD21774628"	"FLCNCPDM_05407"	0	"vir"
"FD21774628"	"FLCNCPDM_05408"	3.14595490255983	"vir"
"FD21774628"	"FLCNCPDM_05412"	0	"vir"
"FD21774628"	"FLCNCPDM_05416"	0	"vir"
"FD21774628"	"FLCNCPDM_05424"	3.41256477802937	"vir"
"FD21774628"	"FLCNCPDM_05429"	3.36837911144508	"vir"
"FD21774628"	"FLCNCPDM_05430"	3.54092105349736	"vir"
"FD21774628"	"FLCNCPDM_05445"	0	"vir"
"FD21774628"	"FLCNCPDM_05453"	0	"vir"
"FD21774628"	"FLCNCPDM_05457"	3.19005365651485	"vir"
"FD21774628"	"FLCNCPDM_05461"	0	"vir"
"FD21774628"	"FLCNCPDM_05465"	4.00428061225771	"vir"
"FD21774628"	"FLCNCPDM_05466"	3.59249408904027	"vir"
"FD21774628"	"FLCNCPDM_05467"	3.96494507504798	"vir"
"FD21774628"	"FLCNCPDM_05469"	3.26319469396107	"vir"
"FD21774628"	"FLCNCPDM_05471"	0	"vir"
"FD21774628"	"FLCNCPDM_05474"	3.2886520172672	"vir"
"FD21774628"	"FLCNCPDM_05487"	3.44893207858317	"vir"
"FD21774628"	"FLCNCPDM_05489"	0	"vir"
"FD21774628"	"FLCNCPDM_06102"	0	"vir"
"FD21774628"	"FLCNCPDM_06139"	4.54329728012139	"vir"
"FD21774628"	"FLCNCPDM_06441"	0	"vir"
"FD21774628"	"FLCNCPDM_06940"	3.30649325124889	"vir"
"FD21774628"	"FLCNCPDM_07568"	3.41841827317051	"vir"
"FD21774628"	"FLCNCPDM_07569"	3.17187264590723	"vir"
"FD21774628"	"FLCNCPDM_07570"	3.84421065400638	"vir"
"FD21774628"	"FLCNCPDM_07571"	3.73667428443319	"vir"
"FD21774628"	"FLCNCPDM_07572"	4.32175641988599	"vir"
"FD21774628"	"FLCNCPDM_07573"	3.76455195879338	"vir"
"FD21774628"	"FLCNCPDM_07574"	3.61775100163095	"vir"
"FD21774628"	"FLCNCPDM_07575"	3.43646793718326	"vir"
"FD21774628"	"FLCNCPDM_07577"	0	"vir"
"FD21774628"	"FLCNCPDM_07578"	2.98784538946772	"vir"
"FD21774628"	"FLCNCPDM_07579"	2.5304233746333	"vir"
"FD21774628"	"FLCNCPDM_07584"	3.39236939018238	"vir"
"FD21774628"	"FLCNCPDM_07585"	0	"vir"
"FD21774628"	"FLCNCPDM_07586"	3.1652465646805	"vir"
"FD21774628"	"FLCNCPDM_07587"	3.32827988348318	"vir"
"FD21774628"	"FLCNCPDM_07588"	4.0207471264716	"vir"
"FD21774628"	"FLCNCPDM_07589"	3.87433607504059	"vir"
"FD21774628"	"FLCNCPDM_07590"	2.66184486197091	"vir"
"FD21774628"	"FLCNCPDM_07591"	3.9395763179597	"vir"
"FD21774628"	"FLCNCPDM_07594"	2.85907162244742	"vir"
"FD21774628"	"FLCNCPDM_07595"	3.64975428244768	"vir"
"FD21774628"	"FLCNCPDM_07597"	0	"vir"
"FD21774628"	"FLCNCPDM_07598"	3.55864482102227	"vir"
"FD21774628"	"FLCNCPDM_07599"	3.31569675427087	"vir"
"FD21774628"	"FLCNCPDM_07600"	3.32827988348318	"vir"
"FD21774628"	"FLCNCPDM_07604"	3.47723224157384	"vir"
"FD21774628"	"FLCNCPDM_07607"	3.9416907211302	"vir"
"FD21774628"	"FLCNCPDM_07609"	3.0470313503867	"vir"
"FD21774628"	"FLCNCPDM_07610"	3.42835304653694	"vir"
"FD21774628"	"FLCNCPDM_07612"	3.81110948317785	"vir"
"FD21774628"	"FLCNCPDM_07614"	0	"vir"
"FD21774628"	"FLCNCPDM_07615"	3.71351078301324	"vir"
"FD21774628"	"FLCNCPDM_07616"	0	"vir"
"FD21774628"	"FLCNCPDM_07617"	3.18773891309433	"vir"
"FD21774628"	"FLCNCPDM_07618"	0	"vir"
"FD21774628"	"FLCNCPDM_07619"	3.47723224157384	"vir"
"FD21774628"	"FLCNCPDM_07621"	0	"vir"
"FD21774628"	"FLCNCPDM_07626"	3.44058300373536	"vir"
"FD21774628"	"FLCNCPDM_07627"	0	"vir"
"FD21774628"	"FLCNCPDM_07629"	3.7714922299507	"vir"
"FD21774628"	"FLCNCPDM_07630"	3.2314208526679	"vir"
"FD21774628"	"FLCNCPDM_07631"	3.66931612031761	"vir"
"FD21774628"	"FLCNCPDM_07633"	3.75925987357044	"vir"
"FD21774628"	"FLCNCPDM_07634"	0	"vir"
"FD21774628"	"FLCNCPDM_08175"	3.84889245301215	"vir"
"FD21774628"	"FLCNCPDM_08187"	4.1498916962789	"vir"
"FD21774628"	"FLCNCPDM_08365"	2.33975395172296	"vir"
"FD21774628"	"FLCNCPDM_08458"	0	"vir"
"FD21774628"	"FLCNCPDM_09063"	0	"vir"
"FD21774637"	"FLCNCPDM_00149"	4.98985812732817	"vir"
"FD21774637"	"FLCNCPDM_00220"	0	"vir"
"FD21774637"	"FLCNCPDM_00221"	0	"vir"
"FD21774637"	"FLCNCPDM_00222"	3.03161853884153	"vir"
"FD21774637"	"FLCNCPDM_00240"	2.26295602082659	"vir"
"FD21774637"	"FLCNCPDM_00242"	3.24072373995274	"vir"
"FD21774637"	"FLCNCPDM_00243"	2.76410118725268	"vir"
"FD21774637"	"FLCNCPDM_00244"	2.4986802360695	"vir"
"FD21774637"	"FLCNCPDM_00251"	0	"vir"
"FD21774637"	"FLCNCPDM_00252"	2.3550999734928	"vir"
"FD21774637"	"FLCNCPDM_00253"	2.27497075695434	"vir"
"FD21774637"	"FLCNCPDM_00255"	2.41056927915513	"vir"
"FD21774637"	"FLCNCPDM_00268"	0	"vir"
"FD21774637"	"FLCNCPDM_00269"	0	"vir"
"FD21774637"	"FLCNCPDM_00270"	0	"vir"
"FD21774637"	"FLCNCPDM_00273"	2.42132789667984	"vir"
"FD21774637"	"FLCNCPDM_00277"	2.249176892437	"vir"
"FD21774637"	"FLCNCPDM_00278"	0	"vir"
"FD21774637"	"FLCNCPDM_00279"	2.54275056780062	"vir"
"FD21774637"	"FLCNCPDM_00283"	2.7153416134609	"vir"
"FD21774637"	"FLCNCPDM_00284"	0	"vir"
"FD21774637"	"FLCNCPDM_00289"	2.33745108549528	"vir"
"FD21774637"	"FLCNCPDM_00290"	0	"vir"
"FD21774637"	"FLCNCPDM_00296"	0	"vir"
"FD21774637"	"FLCNCPDM_00299"	2.54275056780062	"vir"
"FD21774637"	"FLCNCPDM_00300"	0	"vir"
"FD21774637"	"FLCNCPDM_00303"	0	"vir"
"FD21774637"	"FLCNCPDM_00305"	0	"vir"
"FD21774637"	"FLCNCPDM_00338"	2.32795013857621	"vir"
"FD21774637"	"FLCNCPDM_00339"	0	"vir"
"FD21774637"	"FLCNCPDM_00341"	0	"vir"
"FD21774637"	"FLCNCPDM_00342"	2.65517027213797	"vir"
"FD21774637"	"FLCNCPDM_00343"	2.57484634125489	"vir"
"FD21774637"	"FLCNCPDM_00345"	0	"vir"
"FD21774637"	"FLCNCPDM_00348"	2.52457908486644	"vir"
"FD21774637"	"FLCNCPDM_00349"	2.96656567596027	"vir"
"FD21774637"	"FLCNCPDM_00350"	0	"vir"
"FD21774637"	"FLCNCPDM_00358"	3.22176703871717	"vir"
"FD21774637"	"FLCNCPDM_00359"	3.68483625850337	"vir"
"FD21774637"	"FLCNCPDM_00360"	3.624581503639	"vir"
"FD21774637"	"FLCNCPDM_00369"	2.87197448689759	"vir"
"FD21774637"	"FLCNCPDM_00370"	2.95172133328295	"vir"
"FD21774637"	"FLCNCPDM_00804"	0	"vir"
"FD21774637"	"FLCNCPDM_00807"	2.60951951940916	"vir"
"FD21774637"	"FLCNCPDM_01510"	2.57484634125489	"vir"
"FD21774637"	"FLCNCPDM_01511"	0	"vir"
"FD21774637"	"FLCNCPDM_01512"	0	"vir"
"FD21774637"	"FLCNCPDM_01517"	3.73610953909208	"vir"
"FD21774637"	"FLCNCPDM_01522"	2.37770221356616	"vir"
"FD21774637"	"FLCNCPDM_01526"	0	"vir"
"FD21774637"	"FLCNCPDM_01531"	2.26674257034498	"vir"
"FD21774637"	"FLCNCPDM_01532"	2.05998766021254	"vir"
"FD21774637"	"FLCNCPDM_01537"	0	"vir"
"FD21774637"	"FLCNCPDM_01538"	3.21077833706839	"vir"
"FD21774637"	"FLCNCPDM_01539"	0	"vir"
"FD21774637"	"FLCNCPDM_01545"	0	"vir"
"FD21774637"	"FLCNCPDM_02232"	0	"vir"
"FD21774637"	"FLCNCPDM_02233"	0	"vir"
"FD21774637"	"FLCNCPDM_02234"	2.84315781146591	"vir"
"FD21774637"	"FLCNCPDM_02235"	3.07521373555796	"vir"
"FD21774637"	"FLCNCPDM_02236"	2.8190597416528	"vir"
"FD21774637"	"FLCNCPDM_02237"	2.37559773243417	"vir"
"FD21774637"	"FLCNCPDM_02240"	0	"vir"
"FD21774637"	"FLCNCPDM_02244"	0	"vir"
"FD21774637"	"FLCNCPDM_02245"	0	"vir"
"FD21774637"	"FLCNCPDM_02247"	2.85149801521036	"vir"
"FD21774637"	"FLCNCPDM_02248"	3.35337098918123	"vir"
"FD21774637"	"FLCNCPDM_02249"	2.74723010333287	"vir"
"FD21774637"	"FLCNCPDM_02250"	2.50148232593027	"vir"
"FD21774637"	"FLCNCPDM_02251"	0	"vir"
"FD21774637"	"FLCNCPDM_02252"	2.26837564976798	"vir"
"FD21774637"	"FLCNCPDM_02254"	2.70621603059919	"vir"
"FD21774637"	"FLCNCPDM_02256"	0	"vir"
"FD21774637"	"FLCNCPDM_02257"	2.64525398880842	"vir"
"FD21774637"	"FLCNCPDM_02258"	0	"vir"
"FD21774637"	"FLCNCPDM_02259"	3.01177726863574	"vir"
"FD21774637"	"FLCNCPDM_02260"	2.27830666215212	"vir"
"FD21774637"	"FLCNCPDM_02261"	2.58156193967842	"vir"
"FD21774637"	"FLCNCPDM_02264"	0	"vir"
"FD21774637"	"FLCNCPDM_02265"	2.44368586071427	"vir"
"FD21774637"	"FLCNCPDM_02266"	2.49700767396204	"vir"
"FD21774637"	"FLCNCPDM_02267"	2.32795013857621	"vir"
"FD21774637"	"FLCNCPDM_03536"	0	"vir"
"FD21774637"	"FLCNCPDM_05010"	0	"vir"
"FD21774637"	"FLCNCPDM_05011"	0	"vir"
"FD21774637"	"FLCNCPDM_05012"	0	"vir"
"FD21774637"	"FLCNCPDM_05013"	0	"vir"
"FD21774637"	"FLCNCPDM_05016"	0	"vir"
"FD21774637"	"FLCNCPDM_05017"	2.93226524348248	"vir"
"FD21774637"	"FLCNCPDM_05018"	2.66055344264608	"vir"
"FD21774637"	"FLCNCPDM_05019"	1.86494025102478	"vir"
"FD21774637"	"FLCNCPDM_05020"	2.74066162408157	"vir"
"FD21774637"	"FLCNCPDM_05022"	2.09947884027909	"vir"
"FD21774637"	"FLCNCPDM_05023"	0	"vir"
"FD21774637"	"FLCNCPDM_05025"	2.28847261195098	"vir"
"FD21774637"	"FLCNCPDM_05026"	0	"vir"
"FD21774637"	"FLCNCPDM_05027"	0	"vir"
"FD21774637"	"FLCNCPDM_05028"	2.11808231354203	"vir"
"FD21774637"	"FLCNCPDM_05030"	2.07223202976053	"vir"
"FD21774637"	"FLCNCPDM_05033"	3.00456485399376	"vir"
"FD21774637"	"FLCNCPDM_05034"	2.79149366029337	"vir"
"FD21774637"	"FLCNCPDM_05035"	2.92472101073217	"vir"
"FD21774637"	"FLCNCPDM_05036"	3.1965468081845	"vir"
"FD21774637"	"FLCNCPDM_05037"	0	"vir"
"FD21774637"	"FLCNCPDM_05038"	2.26837564976798	"vir"
"FD21774637"	"FLCNCPDM_05039"	2.86867630315736	"vir"
"FD21774637"	"FLCNCPDM_05040"	2.86867630315736	"vir"
"FD21774637"	"FLCNCPDM_05041"	0	"vir"
"FD21774637"	"FLCNCPDM_05042"	3.06579158679632	"vir"
"FD21774637"	"FLCNCPDM_05043"	2.85572913273871	"vir"
"FD21774637"	"FLCNCPDM_05045"	2.27774887653466	"vir"
"FD21774637"	"FLCNCPDM_05046"	2.86867630315736	"vir"
"FD21774637"	"FLCNCPDM_05047"	2.30865605816691	"vir"
"FD21774637"	"FLCNCPDM_05048"	2.51057326416482	"vir"
"FD21774637"	"FLCNCPDM_05049"	2.71304210773755	"vir"
"FD21774637"	"FLCNCPDM_05050"	1.86240562811607	"vir"
"FD21774637"	"FLCNCPDM_05051"	2.24142397932819	"vir"
"FD21774637"	"FLCNCPDM_05062"	0	"vir"
"FD21774637"	"FLCNCPDM_05063"	0	"vir"
"FD21774637"	"FLCNCPDM_05064"	2.24296340342943	"vir"
"FD21774637"	"FLCNCPDM_05065"	2.05201563806327	"vir"
"FD21774637"	"FLCNCPDM_05066"	0	"vir"
"FD21774637"	"FLCNCPDM_05067"	2.4221067444529	"vir"
"FD21774637"	"FLCNCPDM_05068"	1.93718647739078	"vir"
"FD21774637"	"FLCNCPDM_05069"	0	"vir"
"FD21774637"	"FLCNCPDM_05070"	0	"vir"
"FD21774637"	"FLCNCPDM_05071"	2.84655032194659	"vir"
"FD21774637"	"FLCNCPDM_05072"	0	"vir"
"FD21774637"	"FLCNCPDM_05073"	0	"vir"
"FD21774637"	"FLCNCPDM_05074"	2.44615159611659	"vir"
"FD21774637"	"FLCNCPDM_05075"	0	"vir"
"FD21774637"	"FLCNCPDM_05076"	2.69434053487667	"vir"
"FD21774637"	"FLCNCPDM_05077"	0	"vir"
"FD21774637"	"FLCNCPDM_05078"	2.98910775386896	"vir"
"FD21774637"	"FLCNCPDM_05080"	0	"vir"
"FD21774637"	"FLCNCPDM_05082"	1.91479765658804	"vir"
"FD21774637"	"FLCNCPDM_05083"	2.04906411556103	"vir"
"FD21774637"	"FLCNCPDM_05084"	0	"vir"
"FD21774637"	"FLCNCPDM_05085"	2.50148232593027	"vir"
"FD21774637"	"FLCNCPDM_05087"	0	"vir"
"FD21774637"	"FLCNCPDM_05095"	2.23380858641116	"vir"
"FD21774637"	"FLCNCPDM_05096"	2.97769016725802	"vir"
"FD21774637"	"FLCNCPDM_05097"	2.57152728963144	"vir"
"FD21774637"	"FLCNCPDM_05098"	3.25650909648155	"vir"
"FD21774637"	"FLCNCPDM_05099"	2.97628388870881	"vir"
"FD21774637"	"FLCNCPDM_05100"	0	"vir"
"FD21774637"	"FLCNCPDM_05101"	0	"vir"
"FD21774637"	"FLCNCPDM_05102"	2.37141937358079	"vir"
"FD21774637"	"FLCNCPDM_05106"	0	"vir"
"FD21774637"	"FLCNCPDM_05109"	0	"vir"
"FD21774637"	"FLCNCPDM_05112"	3.04457163949463	"vir"
"FD21774637"	"FLCNCPDM_05113"	2.64721913390051	"vir"
"FD21774637"	"FLCNCPDM_05114"	0	"vir"
"FD21774637"	"FLCNCPDM_05116"	0	"vir"
"FD21774637"	"FLCNCPDM_05120"	0	"vir"
"FD21774637"	"FLCNCPDM_05122"	2.1720505027053	"vir"
"FD21774637"	"FLCNCPDM_05123"	0	"vir"
"FD21774637"	"FLCNCPDM_05124"	2.28676150140676	"vir"
"FD21774637"	"FLCNCPDM_05125"	1.91194719554667	"vir"
"FD21774637"	"FLCNCPDM_05126"	2.26592835253459	"vir"
"FD21774637"	"FLCNCPDM_05127"	2.92223517867121	"vir"
"FD21774637"	"FLCNCPDM_05128"	2.80749567298216	"vir"
"FD21774637"	"FLCNCPDM_05131"	0	"vir"
"FD21774637"	"FLCNCPDM_05132"	2.41056927915513	"vir"
