	Host	TYPE	Lineage	FD21772173	FD21772179	FD21772189	FD21772205	FD21772244	FD21772261	FD21772298	FD21772337	FD21772351	FD21772578	FD21772697	FD21772699	FD21772702	FD21772766	FD21772802	FD21772880	FD21772908	FD21772934	FD21773059	FD21773106	FD21773116	FD21773174	FD21773221	FD21773259	FD21773309	FD21773313	FD21773369	FD21773537	FD21773589	FD21773630	FD21773653	FD21773675	FD21773737	FD21773746	FD21773783	FD21773819	FD21773832	FD21773841	FD21773846	FD21773847	FD21773965	FD21774021	FD21774042	FD21774045	FD21774113	FD21774123	FD21774318	FD21774401	FD21774408	FD21774415	FD21774498	FD21774517	FD21774522	FD21774524	FD21774545	FD21774702	FD21774708	FD21774709	FD21774719	FD21774760	FD21774779	FD21774818	FD21771986	FD21772050	FD21772081	FD21772250	FD21772292	FD21772346	FD21772347	FD21772392	FD21772426	FD21772472	FD21772506	FD21772806	FD21772808	FD21772863	FD21772902	FD21772906	FD21772910	FD21772976	FD21773016	FD21773025	FD21773044	FD21773104	FD21773140	FD21773306	FD21773308	FD21773335	FD21773336	FD21773352	FD21773450	FD21773461	FD21773511	FD21773545	FD21773644	FD21773669	FD21773744	FD21773752	FD21773775	FD21773858	FD21773873	FD21773934	FD21773988	FD21774007	FD21774037	FD21774064	FD21774070	FD21774163	FD21774168	FD21774169	FD21774233	FD21774370	FD21774444	FD21774492	FD21774523	FD21774611	FD21774623	FD21774626	FD21774642	FD21774681	FD21774695	FD21774821
NODE_571_length_1358_cov_50.239114_g570_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae"	0	42.26364968	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96559014	0	0	52.11926263	0	6.180766889	1.210084365	0	0	83.84797164	29.44350643	0	0.176462581	0	0	0	8.799472123	0	0	0	0	1.204696278	0	0	0	0	15.24564862	0	89.36892065	0	0	0	0	0	0	0	0	0	0	36.39080441	0	0	0	239.0104928	7.541369502	0	0	0	0	0	0	47.29676675	0	0	0	0	0	0	0	1.980581068	0	0	0.525978048	0	0	0	0	0	0	0	226.1133642	0	178.152698	33.98914497	0	3.80040403	5.742402815	0	0.128417523	0.605960782	27.44209964	0	15.98042642	45.92002282	0	282.4493375	0	0	0	0	0	3.761379295	0	143.106689	0	0	0	0	0	0	0	0	0	0	10.23891506	0	0
NODE_1280_length_883_cov_373.365707_g1263_i0	-	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	10.85300692	64.99890856	0	24.59242415	13.22652108	0	0	0	0	0	0	0	0	0	45.70919751	0.742509292	0	0	0	0	0	0	1.755257205	0	0	12.82998848	0	250.4917306	0	0	0.28909649	0	0	0	0	0	0	0	0	0	0	57.65172851	0	54.31457897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330.4881326	0	0	0	0	4.131028345	0	0	0	32.68578838	6.092025118	3.986534984	0	0	0	0	0	0	2.244155772	0	0	0	0	0	0	0	2.795333862	0	0	0.197498297	0	3.562698203	0	0.210059133	692.4784371	0	0	0	0	0	0	0	25.86133064	0.353209656	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1275_length_922_cov_47.791523_g1274_i0	species:Streptococcus	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Brigitvirus"	0	46.82244777	0	0	0	0	0	0	0	0	0	0	0	0	27.82885578	0	0	0	985.1595836	6.638828554	0.674337707	0	0	0	0	218.280063	0	5.32813642	119.8777787	0	0	0	0	0	0	0	0	0	0	0	0	4.226840032	0	177.0535354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.791908323	0	0	0	0	0	0	0	0	0	4.375752315	0	0	0	0	0	0	0	0	0	1.810610197	0.619799609	0	0	0	0	1.216860481	4.228949579	0	2.269730969	2.008148774	1.312307072	0	0	0	0	17.6691169	6.363143983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399128253
NODE_444_length_3915_cov_48.771340_g331_i0	species:Streptococcus	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Aliceevansviridae;genus:Brussowvirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.366349303	0	0	0	0	0	0	0	0.0355339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1642.341504	0	0	0	0	0.237061062	0	0	0	0	0
NODE_3722_length_707_cov_22.734043_g3716_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Algavirales;family:Phycodnaviridae"	0	0	0	0	0	0	0	0	0	0	0	0	0	3.732179953	0	0	0	0	0	0	100.6918775	5.5202611	0	0	0	41.78775319	0	0.847369817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1176.19632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.177759148	0	0	0	0	0	0	0.196768341	102.3823625	0	21.52441626	0	0	0	0	0	8.386554269	0	41.41544599	0	1.836457568	135.4482552	0	4.642857102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2347_length_631_cov_2.994845_g2327_i0	genus:Acanthamoeba	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae;subfamily:Megamimivirinae;genus:Mimivirus"	0	0	0	0	0	0	0	0	11.44378809	0	0	0	0	0	0	0	0	0	0	0	0	6.687848392	0	0	0	1.24515343	32.72342031	0	0	8.235347995	1.86278363	0	0	0	0	0	0	4.416219279	0	0	0	0	0	0	0	0	0	0	0	0	103.7030453	402.8289482	0.686054577	0	0	0	3.297664341	0	11.88462982	0	0	0	1.849134644	50.03789942	23.85777975	0	18.84985891	38.3947521	15.0554901	10.83903931	0	16.02005323	1.055882964	1.577220129	0.67812288	0	0.23872953	0	0	0	1.627881782	1.685338812	6.673340392	0	0.110233928	3.622537175	0	2.460907904	1.721161886	17.49250595	2.133652038	0.29424885	0.903796317	0	2.93425225	3.068011716	0	0.146974813	10.66333799	13.48171076	5.202060177	3.535727022	5.728939583	11.38974392	316.2035922	0	21.74542657	0	25.73043858	292.1813759	5.417238558	0	38.15388798	1.256244593	0	5.02543516	4.412491554	25.94211443	0	2.473380659	49.00954625	0
NODE_221_length_2769_cov_100.126103_g184_i0	species:Streptococcus	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Aliceevansviridae;genus:Brussowvirus"	0	4.447261257	0	0	0	0	0	0	0	0	0	0	0	0	146.1030974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.80116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.293335165	1001.578216	1.043043243	0	6.469507484	0	0	0	0.193466465	0	0	0	0	14.40212699	104.3782423	0.050240237	4.540272757	0	1.458059049	0.196109272	0	0.04051807	12.87426388	14.82891811	0	0	15.73062345	0	2.310991836	0	0	1.756216295	207.309243	0	0	0	0	0.036170438	0	0.177680453	0	0	0	0	0	0	0	0	7.497755275	0	0	0	0
NODE_485_length_1056_cov_9.547170_g465_i0	-	-	superkingdom:Viruses	1.008333871	0.945224576	0	31.45013779	11.5623888	38.01488115	18.80871813	5.499317821	30.78742737	0	0	12.07950951	0	0	0	0.776083931	0	7.012423546	35.23087006	5.796401446	27.37772775	15.75602035	12.03514708	0	62.08233943	0.420710035	51.63111362	1.815425639	60.18295871	0	25.38217903	9.258535493	0	17.66342936	0	0	0.516407054	12.34378124	0	12.94412582	17.31968755	5.305064495	29.257982	0	21.33219016	3.071903983	1.753835962	0	0	44.4278012	57.42996985	0	0.099461946	2.296519212	2.127182868	0	1.648095107	0	58.38047533	13.85440988	0	0	9.39188794	47.69688568	297.1812497	65.86609791	18.02160753	0	0	0.863564874	0	0	0.360531467	0	1.73658903	5.000156805	0	0	0	0	2.431802568	10.76772887	3.283884192	14.51420074	0.032934474	20.20296301	1.693798978	7.499477013	17.6123676	1.306554362	5.205996478	0	46.44451791	0.330285978	4.091096019	0.229156652	0	0.702584145	6.599310805	12.58723883	3.914316745	1.330237927	0	0	0	37.72795988	0.6639125	2.362758533	40.9997645	0	0	1.403918492	51.45923057	8.257191023	0	72.06930877	5.932419397	34.02745469	3.094313232	3.358951438	18.63594747	0
NODE_86_length_1015_cov_49.551760_g85_i0	species:Acanthamoeba	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae;subfamily:Megamimivirinae;genus:Tupanvirus"	0	11.06331819	0	1.887723314	52.82493638	0	0	0	0	0	0	0	0	0	119.5782844	2.745272657	0	0	8.045997573	0	0	0	0	0	0	2.845077518	0	0.354142144	778.5914096	0	0	0	0	0	0	0	4.298134767	0	0	0	0	54.95360533	0	54.1279154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.79334435	0	0	0.093773702	0	6.865600453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.089850094	25.60979646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494.4474126	0	0	0	0
NODE_409_length_1680_cov_183.511956_g406_i0	species:Streptococcus	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Aliceevansviridae;genus:Brussowvirus"	0	99.51864465	0	0	4.107879748	0	0	0	0	0	0	0	0	0	0	2.048861579	0	0	62.11435627	0	187.0769341	15.89496233	0	0	77.53290661	10.57785231	0	0	0	0	0	30.22985319	0	0	0	0	0.973796158	0	0	1.049846149	0	2.754679452	0	55.88873641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.628687453	0	0	0	0	0	0	0	1.600969696	0	0	0	0	0	1.834273937	0	0	0	0	8.730566157	0	8.965761314	0.565652682	0	2.070256326	15.3620669	0	0	64.65601545	5.041446335	17.72931987	34.00507263	21.52740697	0	487.815968	0	0	0	0	0	64.26672997	0	319.5053076	0	0	0	0	0	0	0	0	0	0	44.42261262	0	0
NODE_2_length_1713_cov_258.370192_g1_i0	species:Prymnesium	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Schizomimiviridae;genus:Biavirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.81102514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.20620334	0	0	0	0	0	0	0	25.68712985	0	80.04386687	0	0	0	1403.750985	0	0	0	123.184342	0	0	0	0	5.890629341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_208_length_731_cov_65.334311_g207_i0	species:Acanthamoeba	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae;subfamily:Megamimivirinae;genus:Tupanvirus"	0	0	0	0	46.47787335	0	0	0	0	0	0	0	0	0	9.859590922	0	40.05531238	0	0	0	0	0	0	0	0	3.950415432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1542.970461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.52329677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.020489051
NODE_515_length_929_cov_28.057955_g513_i0	-	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	4.566380945	0	0	0	0	0	0	0	0	0	0	0	0	0	5.822383819	0	0	35.16334785	3.294402544	166.3102609	56.82544454	10.67740529	0	0	42.56190736	0	1.031802731	0	0	0.549563403	1.169359345	0	0	0	0	0	3.817325878	0	293.3240759	696.4962891	3.932803932	0	0	0	0	0	0	0	0	0	0	0	0	6.044954545	0	2.341749775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40981833	0	11.58074958	0	1.540435059	0	0	0	0	5.01917538	0	0	5.503212289	0.820172572	0	0.16715101	4.237828491	0	0	2.398334007	0	5.631571457	61.11920044	0	0.244745293	52.60986381	0.258671624	0	7.459334943	17.07771798	0	0	0	0	0.754673412	0	143.5212424	0	0	0	6.663876053	0	0	0	0	0	0	0	0	0
NODE_371_length_2311_cov_150.191866_g316_i0	species:Tetraselmis	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Allomimiviridae;genus:Oceanusvirus"	0	6.26277746	0	0	5.283376276	0	0	0	0	0	0	0	0	0	0.873241484	70.42906266	0	0	0	0	0	1.155497045	207.5017825	0	0	0	0	31.98951228	0	0	68.81634832	1.292696143	0	0	0	0	0	0	0	0	0	0	0	0.38972437	0	0	0	0	0	0	0	0	0	0	5.346031198	0	0	0	0	0	0	0	0.504891372	0	0	0	0	0	0	72.80401194	0	0	105.641492	0	25.04896294	0	0	0	0	0	155.7902589	0	0.214364944	0	0	0	0	0	0	0	41.21729181	1.847872592	0	0	0	12.3560156	93.36762864	0	0	14.03409046	149.1925881	273.9238453	0	0	0	0	171.9249784	0	0	0	0	3.207567994	0	0	0	0	0	0	0	55.99155481	0	84.63436025
NODE_1345_length_698_cov_49.807396_g1338_i0	species:Streptococcus	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Aliceevansviridae;genus:Brussowvirus"	0	294.5850622	0	3.660055709	120.9275775	0	0	0	0	0	0	0	0	0	330.010396	1.643785794	0	0	0	0	0	5.591439251	0	0	0	1.591224201	0	0	47.50457535	0	0	0	0	0	0	0	232.0369298	0	0	0	0	125.2753937	0	0.322583459	0	0	0	0	0	0	34.50769876	0	0	69.48780194	0	0	0	0	0	295.5395722	0	0	0	0	0	0	0	0	0	0	0	0	26.31776402	0	0	0	0	0	0	0	0	0	0	0	0.249131835	0	0	2.892095636	1.944937589	9.883391165	0	12.23619931	31.86464693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.977885875	0	0	0	0	5.535760198
NODE_2819_length_1339_cov_61.113953_g2784_i0	species:Streptococcus	-	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;family:Aliceevansviridae;genus:Brussowvirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.11921103	0	15.0109107	0	0	2.089490026	0	0	0	0	2.1566495	59.72088781	0	0	0	0.190643914	143.1949946	0	69.65116284	0	0	19.54864879	0	0	0	0	1.455245149	0	0	0	0	149.3812426	0	0	0	0	0	0	0	4.193997589	0	0	0	0	214.1546183	0	0	536.7821058	6.175771896	0	0	0	0	0	0	0	0	0	0	193.3359222	0	0	0	0	0	0	0	0	8.176142103	0	1.280332874	0	0	0	0	13.4063673	0	0	0	0	0	0	0.83113763	28.17627507	0	91.61182948	21.78404127	0	0	0	0	0	0	0	0	0	0	3.082270776	0	0	0	0	0	0	0	0	0
NODE_732_length_856_cov_8.091698_g730_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae"	109.2958357	1.491875576	0	23.7238061	10.24027402	0	0	0	26.42371683	0	0	0	0	0	0.633631773	0.735179051	0	27.15610419	0	0	10.42790669	2.729444813	1.114729008	0	91.26079357	2.156923235	141.7386365	0.968942416	23.5910016	0	16.57548318	19.84233862	0	5.30796985	0	0	0.631835857	1.986531593	0	20.61763252	0	20.41810405	25.68450566	1.098650681	0	0	0	0	0	5.068639301	60.03552948	0	0.355880687	0	0	0	1.301015674	0	13.08083933	14.02476671	0	0	0	152.8584323	118.3792804	0.982957021	5.363111662	0	0	11.53142241	0	0	0.32989474	0	0.674767961	0	0.838513399	0	0	0	0	1.489580587	2.849372955	21.60956722	0.156682624	8.55983425	0	12.86059929	30.99599841	15.39929225	2.086770086	1.686256515	35.01264167	0	6.269686507	0	0.500153498	0.396249762	11.18553481	0	2.624056278	2.023149062	0	287.9142627	0	0	1.415150325	0	13.22791729	0	34.70069992	0	96.90008582	4.178702372	0	63.31797747	0	16.55138526	0	4.899351975	0	15.0066189
NODE_479_length_1378_cov_28.234011_g468_i0	species:Flavobacterium	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Immutovirus"	0	9.597664927	0	0	0.770485428	0	0	0	0	0	0	0	0	0	0	0	0	0	35.55887171	0	41.05825999	0.447195546	0	0	0	21.76212721	0	0	2.005212482	0	0.185248331	7.686331353	0	0	0	0	0	0	0	0	1.769674896	9.721655389	0	0	0	0	0	0	0	0	0	0	0	0	4.890359453	0	0	0	0	0	0	0	0	87.83261179	0	0	0	0	0	0	0	0	0.759784745	0	0	1.277253407	2.186332855	409.2326779	0	0	0	1.899651742	47.81411643	0	0	68.70180308	0	2.366436185	1.280723054	0	3.175317067	0	24.0037283	138.0700847	0	16.33165199	0	445.8707076	68.09830835	0	3.264325618	0	0	0	0	0	0	0	139.2444832	0	0	0	50.66603746	14.95642147	0	0	10.43937437	0	0	0	0	0
NODE_368_length_631_cov_45.211340_g353_i0	-	virulent	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes"	0	37.17384006	0	0	2.523919777	0	0	0	0	0	0	0	0	0	42.94719053	0	0	0	69.02641341	0	0.492661938	0	0	0	0	80.26427395	0	14.43133915	1131.985347	0	0	0	0	0	0	0	0	0	0	0	0	62.53345231	0	210.8898312	0	0	0	0	0	0	0	0	0.887749098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.581248182	0	0	0	0	0	0	0	0	8.675003388	0.385818747	0	0	0	0	0	3.378282394	1.7654931	0	0.276372419	0	6.136023432	0	1.322773319	0	0	0.385337791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_954_length_879_cov_99.983133_g945_i0	species:Prymnesium	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Schizomimiviridae;genus:Biavirus"	0	14.7622787	0	0	0	0	0	0	0	0	0	10.36564444	0	0	37.38972241	0.745888174	0	0	0	0	0	0	0	0	0	6.317829878	0	30.53384829	194.9002657	0	0	9.269068526	0	0	0	0	0	0	0	0	0	430.0605363	27.33851636	527.4301948	0	0	0	0	0	0	0	0	0	55.17916468	0	0	0	242.0982942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.099756117	74.72938072	0.237397981	0.433413151	0	0	0	0	0	0	0	0	0	7.708423066	0	0.105507517	0.136692798	0	0.138309526	0	0	0	0	0	0.227886104	0	0	0	0	1.686618802	0	0	0	0	0	0.9084311	0	0.322826186	0	0
NODE_1455_length_1317_cov_95.537855_g1450_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota"	0	50.21101848	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497825137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.777462423	0	1.042653471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.2723178	0	337.3314268	1049.047352	4.190497818	0	0	0	0	0	0	0	0	0	0	0.276934107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2880_length_1320_cov_45.757671_g2845_i0	species:Prymnesium	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Schizomimiviridae;genus:Biavirus"	0	1.323314407	0	0	0	0	0	0	0	716.0817247	0	0	0	0	3.494478043	13.53490376	22.18214648	0	0	0	1.413044013	100.8385303	3.992146349	0	0	4.880236407	0	0	0	0	134.0179053	8.641299794	0	0	0	0	4.131256428	0	0	0	2.771150008	22.51192586	0	0	0	0	0	0	0	0	0	0	0	0	1.701746295	0	4.120237767	0	0	0	0	0	3.535769578	0	0	0	0	0	0	0	0	0	0.504744053	36.94399179	5.557084896	0	0	0	0	0	0	0	43.72257239	0	6.270723787	5.19504763	0	0	0	0	0.509975165	4.923095343	0	0	0	20.71576131	0	0	4.096123948	0	57.3792784	0.500795455	0	0	0	0	0	0.945103413	0	0	0	6.738808759	0	0	0	0	0	0	0	0	0	433.6501257
NODE_49_length_1791_cov_150.060850_g48_i0	genus:Chlorella	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Algavirales;family:Phycodnaviridae;genus:Chlorovirus"	0	0.278659172	0	0	0	0	0	0	0	0	0	0	0	2.946567534	0	6.223231149	0	0	0	68.35287467	1137.772625	16.97428783	0	0	27.93513713	7.441705143	0	0	3.857039084	1.521351177	11.25991281	1.971294361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.779528622	0	0	0	174.4676145	0	0	0	0	0	0	0	1.062580545	0	0	2.036682317	0	0	6.43038368	0	2.013706364	0	15.89650758	0.199407646	0	0	0	0	0	0	0.50488493	15.20902647	0	23.23613701	0	0	0	45.61432201	0	10.90552293	0	1.216027257	0	13.87750794	15.56420371	0	25.04792459	0.046136935	0	0	0	0	0	0	17.85584383	0	0	0	14.97852803	0	0	0	0	0	0	0	0	0
NODE_670_length_795_cov_6.085791_g658_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Pokkesviricetes;order:Chitovirales;family:Poxviridae;subfamily:Chordopoxvirinae"	0	0	0	9.425859372	9.791707852	0	0	0	27.52031375	0	0	0	0	0	0	0.95252752	0	8.161271086	10.2798624	0	21.0994139	3.376221514	5.737530003	0	4.302485951	0.330162141	5.770082753	0.381231763	0	0	9.066096614	0	0	0	0	0	5.49964516	1.823574074	0	0.317690981	2.561513492	0.789359677	13.81937073	1.138869124	0	0	0	0	0	35.20358543	22.5802569	20.75309412	0.204545548	0	0	31.62850204	0.782117082	4.627016735	7.399895898	0	0	0	2.201516907	13.23853859	540.4092983	109.3625777	0	13.54414456	0	19.50027248	0	23.61410541	0.239447314	0	1.230247725	0	0.378964362	0	0	0	25.19530992	0.823182421	3.738848202	17.90215165	0	13.65742081	0	3.711172938	25.44369801	6.941994499	7.761886163	0.934193833	75.32204397	0.219359744	26.13596508	1.217556851	0.285997959	0.233310961	2.267037154	7.356647358	1.529233623	2.078773586	10.60994807	81.36145375	81.04374302	11.13647118	4.535363448	0	51.98460706	0	4.299720163	0	64.02722895	7.312028277	0	19.94370809	11.09043212	25.11040682	4.110182104	14.2774449	81.33511089	0
NODE_191_length_824_cov_18.932903_g190_i0	species:Moraxella	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes"	0	181.0976872	0	65.88322368	43.16495	0	0	0	0	0	0	0	0	0	209.573263	0.5967558	0	0	0	0	209.7615821	0	0	0	0	5.661204938	0	0	0	0	0	15.16122641	0	0	0	0	5.625327321	0	0	0	0	128.5845518	0	296.2099126	0	0	0	0	9.273159038	0	139.3694042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.70137951	0	0	0	0	0	0	0	0	0	37.20144657	0	0	0	0.376901186	0	0	0	27.26479848	40.83426344	0.634918675	0	7.341912139	0	0	0	0	0.590165403	103.8907464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.563163869	140.0301339	0	0	0	0
NODE_139_length_1296_cov_6.737771_g138_i0	-	-	"superkingdom:Viruses;clade:Varidnaviria;kingdom:Bamfordvirae;phylum:Nucleocytoviricota;class:Megaviricetes;order:Imitervirales;family:Mimiviridae;subfamily:Klosneuvirinae"	0	4.831883729	0	64.23381595	0	0	0	0	40.59371612	0	48.1060952	0	0	0	0	3.605671024	0	0	0	0	5.533545089	4.645354186	3.087530978	0	58.62264655	0.470310126	130.5953081	0	19.83662604	0	20.92874003	19.20254541	0	0	0	0	0	9.36165726	25.11522391	39.33718755	45.84647877	9.48424662	49.48669438	8.531397277	0	0	0	0	0	43.40444157	34.95099035	27.46135468	0	0	0	0	0	0	284.5420505	0	0	0	0	64.01718126	257.727507	0	0	0	0	7.322574022	0	0	0.939796922	0	4.035198405	1.780921716	0.063136018	0	0	0	9.982928805	6.007925788	6.900002446	0	0	13.92293403	0	14.90083167	38.0000718	0	4.969490299	22.76114106	10.33839367	0	0	0	0.182885012	0.186481856	17.56474436	0	3.264379567	3.423396397	0	50.57226938	17.80801685	0	1.178398652	0.866281048	25.66846497	0	0	0	97.89177201	0	0	0	0.858428837	0	0	0.124312672	0	0
NODE_3657_length_655_cov_90.915842_g3570_i0	species:Bacillus	temperate	"superkingdom:Viruses;clade:Duplodnaviria;kingdom:Heunggongvirae;phylum:Uroviricota;class:Caudoviricetes;genus:Waukeshavirus"	0	41.14540933	0	139.4369468	0	0	0	0	0	0	0	0	0	0	41.37355302	17.51698449	0	0	0	0	24.20512034	0	0	0	0	105.1325474	0	0	0	0	0	1.65852646	0	0	0	0	10.82326112	0	0	0	0	82.55405774	31.44674706	102.4406868	0	0	0	0	0	0	0	0	0	896.0001185	0	0	0.332135197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.532491591	0	0	0	0	16.14268898	0	0	174.8502482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
